,KO,OE,WT,mean,Kingdom,Phylum,Class,Order,Family,Genus,Species
ASV_2175,0.000375100389208681,0.00014836918726829,0.000351250892002873,0.000291573489493281,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
ASV_2333,0.000240467210952781,0.000182666851780089,0.000134986493649489,0.000186040185460787,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
ASV_2655,0.000247634588683242,0.000454780237546033,2.73425751237252e-05,0.000243252467117667,Bacteria,Candidatus_Saccharibacteria,Unassigned,Unassigned,Unassigned,Saccharibacteria_genera_incertae_sedis,Unassigned
ASV_919,0.000557904947942259,0.00111905924059291,0.001495411399666,0.00105745852940039,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2019,0.000223212244068565,0.000211991902979518,0.000348589348594547,0.000261264498547543,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1690,6.01829561868079e-05,0.000422805192668893,0.000665980700903653,0.000382989616586451,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2303,8.78569564635479e-05,0.000240712552084479,0.000214802086595867,0.000181123865047964,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1910,8.72494857163916e-05,0.000607604403027081,0.00072404307736695,0.000472965655370141,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2583,2.62425864693224e-05,9.04336344207508e-05,0.000508572034725915,0.000208416085205329,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1496,0.000145622434833692,0.00124811923467865,0.000431110387208148,0.000608284018906829,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Bradyrhizobiaceae,Bradyrhizobium,Unassigned
ASV_2902,0.000728110996221433,0.00303782196667006,0.00268402086086611,0.0021499846079192,Bacteria,Proteobacteria,Alphaproteobacteria,Rhizobiales,Unassigned,Unassigned,Unassigned
ASV_2863,0.00011107459436905,0.000971626617368514,0.000774916085820499,0.000619205765852688,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2488,0.000447930796787177,0.00197312083714555,0.00179377714005616,0.00140494292466296,Bacteria,Proteobacteria,Gammaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1761,0.00035184458520973,0.000941748314155709,0.000887152931058795,0.000726915276808078,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1908,8.20080055126622e-05,0.0010542770682824,0.0013357375713429,0.000824007548379323,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2327,0.000139772824748485,0.0003932589082455,0.000726841380665528,0.000419957704553171,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2481,2.70665295295837e-05,0.000844526240550201,0.000401961555598085,0.00042451810855929,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2533,0.000388202766049356,0.00115468388040716,0.000936754298640914,0.000826546981699143,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2563,0.00024442850437862,0.000876364917880524,0.000886014647789685,0.00066893602334961,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2903,5.7765478370144e-05,0.000334718953303492,0.000188330599242318,0.000193605010305318,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_941,0.000415460006970557,0.00105768220904643,0.000646388733646667,0.00070651031655455,Bacteria,Chloroflexi,Chloroflexia,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1010,0.000358529365580133,0.000992734887130646,0.000719073719399015,0.000690112657369931,Bacteria,Chloroflexi,Chloroflexia,Unassigned,Unassigned,Unassigned,Unassigned
ASV_989,0.000274281529336142,0.000724613067828877,0.000880993786946455,0.000626629461370492,Bacteria,Armatimonadetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2014,5.57654190433398e-05,0.000451031551307299,0.000297432714133373,0.000268076561494671,Bacteria,Armatimonadetes,Unassigned,Unassigned,Unassigned,Armatimonadetes_gp5,Unassigned
ASV_1709,0.000242011685696277,0.000603909144989124,0.000566275033333583,0.000470731954672995,Bacteria,Armatimonadetes,Unassigned,Unassigned,Unassigned,Armatimonadetes_gp5,Unassigned
ASV_998,0.000271864710653799,0.0023545735160298,0.00134533010717042,0.00132392277795134,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_1228,0.000332085173799734,0.00119297327089601,0.000674948216712057,0.0007333355538026,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_2475,0.000109074535042246,0.00088537636494007,0.000458007614356993,0.000484152838113103,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_2597,0.000252686016629675,0.00109586918694384,0.000698436582181527,0.000682330595251682,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_2682,0.000210782257429779,0.00107152907089234,0.000804308389357686,0.000695539905893267,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_2360,0.000353123787024454,0.00219424477151217,0.00121170200508222,0.00125302352120628,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_1246,0.000454035045278937,0.00295139324687003,0.000997062952665741,0.0014674970816049,Bacteria,Acidobacteria,Acidobacteria_Gp6,Unassigned,Unassigned,Gp6,Unassigned
ASV_1014,0.000222795484713026,0.000962407249412619,0.000876690200583375,0.000687297644903007,Bacteria,Bacteroidetes,Flavobacteriia,Flavobacteriales,Unassigned,Unassigned,Unassigned
ASV_1867,0.000112099483606066,0.000178672808886944,0.000456292910566847,0.000249021734353286,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1289,0.000137317180838372,0.000776721747028816,0.000643518118617651,0.000519185682161613,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2056,8.48320078997277e-05,0.000506597918938,0.000244044758665225,0.000278491561834318,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1022,0.000596869147603343,0.000578889279202518,0.00072228103120034,0.0006326798193354,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_2833,0.000105832455030999,0.000150433297433797,0.000107364730017589,0.000121210160827462,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Unassigned,Unassigned,Unassigned
ASV_1755,0.00038419241261061,0.000274189204076915,0.000189055135725373,0.000282478917470966,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Unassigned,Unassigned
ASV_1457,0.000244429163512941,0.000336421398439961,0.000561185654044919,0.00038067873866594,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Unassigned,Unassigned
ASV_1945,0.000172688964363276,0.000366884116077183,0.000321797272870157,0.000287123451103539,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1687,0.000107113300943211,0.000152091617588121,0.000560727014895055,0.000273310644475462,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1643,0.000404651293412625,0.000455522124486528,0.000374440513168162,0.000411537977022439,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1140,0.000422143794901163,0.000733310458611683,0.00064180601792841,0.000599086757147085,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Unassigned,Unassigned
ASV_1424,0.000388002479006922,0.000417881420587166,0.000347953232243397,0.000384612377279162,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1641,0.000252088780667656,0.000483260389405092,0.000481303699158873,0.00040555095641054,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1826,0.00015902982836247,0.000242820894563204,0.000323085246760095,0.00024164532322859,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1364,0.000270661515197127,0.000606044681697015,0.000646551760549085,0.000507752652481076,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1503,0.000467505047554008,0.000846699053503281,0.000804309694292849,0.000706171265116713,Bacteria,Proteobacteria,Deltaproteobacteria,Myxococcales,Nannocystaceae,Nannocystis,Nannocystis_exedens
ASV_1032,0.000852364299618055,0.00066870445623273,0.000964726718217796,0.000828598491356194,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2401,0.000112668129125453,0.000272689979941159,0.000159501365898184,0.000181619824988265,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2051,0.000542221135254587,0.000886137659062514,0.000908492303265637,0.000778950365860913,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2104,0.000141382544775559,0.000299677068582237,0.000189075314412461,0.000210044975923419,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1190,0.000600560791615928,0.000696749964520015,0.000429555217819276,0.000575621991318407,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2317,0.000270662174331448,0.000427623283051184,0.000324154665693305,0.000340813374358646,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2532,0.000310044311295096,0.00145449449078988,0.000512274265488688,0.000758937689191223,Bacteria,Proteobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1118,0.000515508097199928,0.00291936849642534,0.000968797509895927,0.0014678913678404,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1439,0.000302031861799779,0.00167963563681697,0.000405376052237978,0.000795681183618243,Bacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2529,3.00914780934039e-05,0.000397450025103226,0.000295103429997906,0.000240881644398179,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2406,0.00037538244011084,0.00112772086004725,0.000618595182864516,0.000707232827674203,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1125,0.000242949348826938,0.00100584144986535,0.000481583562941709,0.000576791453877999,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2300,0.000165977245124359,0.000212908372022284,0.000188350155038323,0.000189078590728322,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_1298,0.000350557059581228,0.000605653618448217,0.000348937723545846,0.000435049467191763,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2660,0.000186854396534415,0.000272272517613447,0.000187601324475954,0.000215576079541272,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2112,0.000220755941024131,0.00027253560017109,0.000132172081949443,0.000208487874381555,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2098,0.000324919966456098,0.000845283613574397,0.000566911450468592,0.000579038343499696,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2773,0.000137355346931821,0.000210548619302446,0.000133378253495934,0.000160427406576733,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2124,0.000192881653704958,0.000394314270974633,8.03619769534867e-05,0.000222519300544359,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2641,0.000297320861021988,0.000211393661802826,0,0.000169571507608271,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_2163,0.000163006647924659,0.00033519772185741,0.000136201840978738,0.000211468736920269,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_1146,0.000298536461650622,0.000788637867115191,0.000671853370721671,0.000586342566495828,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2696,0.000242743770433292,0.000242123275764863,0.00032148273499476,0.000268783260397638,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1818,0.00011107459436905,0.00042454491405055,0.000484802867752275,0.000340140792057292,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2764,5.7765478370144e-05,0.000241827633210531,0.000107109212697645,0.000135567441426107,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2695,2.56732818156145e-05,0.000209473054241112,0.000187010723379696,0.000140719019812141,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1556,0.000301793408663897,0.000454228611662099,0.000536642586450261,0.000430888202258752,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Rhodospirillaceae,Unassigned,Unassigned
ASV_1941,0.000172282439792874,0.000336741178306385,0.000214903175011674,0.000241308931036978,Bacteria,Proteobacteria,Alphaproteobacteria,Rhodospirillales,Unassigned,Unassigned,Unassigned
ASV_2077,0.000249887775164097,0.000791121822587948,0.000373946209820825,0.000471651935857623,Bacteria,Proteobacteria,Alphaproteobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2102,0.0005269489835551,0.000184649560718263,0.000244550072193864,0.000318716205489076,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Unassigned
ASV_2377,0.000186918982683672,0.000240833576707605,0.000162592148879922,0.000196781569423733,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Rhizomicrobium_electricum
ASV_2675,0.000427449535425304,0.000454233220579524,0.000297116563261982,0.00039293310642227,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Rhizomicrobium_electricum
ASV_2754,0.000113530238279162,0.000245834936249493,0.000270369379901401,0.000209911518143352,Bacteria,Proteobacteria,Alphaproteobacteria,Alphaproteobacteria_incertae_sedis,Unassigned,Rhizomicrobium,Rhizomicrobium_electricum
ASV_1159,0.00054673107078,0.00100225586321684,0.000269555478288135,0.000606180804094991,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,Ignavibacterium_album
ASV_2278,0.000276927884637872,0.000333436102983189,0.00032432587827357,0.000311563288631544,Bacteria,Ignavibacteriae,Ignavibacteria,Ignavibacteriales,Ignavibacteriaceae,Ignavibacterium,Ignavibacterium_album
ASV_2757,0.000193121425109482,0.000361376936912222,0.000348698937518452,0.000301065766513385,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1168,0,0,0.00132726583238529,0.000442421944128429,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
ASV_1195,0.000528739386941877,0.000634349420474615,0.000404882116104471,0.000522656974506988,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unassigned,Unassigned
ASV_1394,0.00054360083423517,0.000299827656532426,0.000322729316299004,0.0003887192690222,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
ASV_1864,0.000251303662835164,0.000337101148175061,0.000187066296540612,0.000258490369183612,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Unassigned,Unassigned,Unassigned
ASV_2625,0.000190880935243832,0.000273539631358964,0.000188549154199046,0.000217656573600614,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unassigned,Unassigned
ASV_2639,0.000135355946739338,0.000274518201778189,0.000293746591772068,0.000234540246763198,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unassigned,Unassigned
ASV_2588,7.70218228498074e-05,9.20477222618571e-05,0.000218229566349914,0.000129099703820526,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unassigned,Unassigned
ASV_2889,5.47405298063237e-05,0.000369250280205882,0,0.000141330270004069,Bacteria,Bacteroidetes,Sphingobacteriia,Sphingobacteriales,Sphingobacteriaceae,Unassigned,Unassigned
ASV_2753,0.000143204957017028,0.000303231858986184,0.000322547093537438,0.000256327969846884,Bacteria,Bacteroidetes,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1169,0.000167854008729948,0.000847604752710845,0.000350765141547212,0.000455407967662668,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1722,0.000490586100402148,0.000120295763730676,0.000294151170052336,0.00030167767806172,Bacteria,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1172,0.000360328478730182,0.000820279233871492,0.000401645712787524,0.000527417808463066,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_1199,0.000435717941595817,0.000729225568112561,0.000508191750524961,0.000557711753411113,Bacteria,Actinobacteria,Actinobacteria,Actinomycetales,Unassigned,Unassigned,Unassigned
ASV_1440,0.000480151839811375,0.00106575946115998,0.000776484546384355,0.000774131949118569,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2210,0.000158004279991132,0.000243775435001411,0.000375623013526421,0.000259134242839655,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
ASV_2883,0.000137533653151478,0.000270433418610141,0.000188038742450241,0.000198668604737286,Bacteria,Actinobacteria,Actinobacteria,Unassigned,Unassigned,Unassigned,Unassigned
